,id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,restraunt_name,food_sentiment,service_sentiment,ambience_sentiment,other_sentiment,food_aspect_extraction_1,service_aspect_extraction_1,ambience_aspect_extraction_1,food_aspect_extraction_2,service_aspect_extraction_2,ambience_aspect_extraction_2,food_aspect_extraction_3,service_aspect_extraction_3,ambience_aspect_extraction_3
222,ChdDSUhNMG9nS0VJQ0FnSUNtbE1IbWxBRRAB,"Great food, great ambience but better music selection will be great.",a year ago,45:06.3,4,Ian yeo,0,0,https://www.google.com/maps/contrib/101623426946395055587/reviews?hl=en-US,Chichenti,1,0,1,0,great food,na amb grea,great ambience,great food food great,,great ambience ambience good good music,,,great food great ambience
223,ChZDSUhNMG9nS0VJQ0FnSURlek1hU0pBEAE,The tacos and other items were good. The service needs huge improvements especially the person seating the customers. Very slow to clear the tables.,5 months ago,29:14.3,1,Jay B,0,0,https://www.google.com/maps/contrib/104299090415287896834/reviews?hl=en-US,Hooters,1,-1,0,1,taco item good,service need huge improvement especially person seat customer slow clear table,,,good service service need huge,,taco item good,good service,
224,ChZDSUhNMG9nS0VJQ0FnSUNDMll6NWZBEAE,Nice place in the center of Clark Quay. Will take a seat by the riverside and enjoy the breeze.  You will love some of the dishes. I loved the chicken breast strips dipped in spicy garlic sauce. Also the most always we order is the spring …,2 years ago,32:31.8,5,Sujit Kumar Sahu,0,0,https://www.google.com/maps/contrib/100477493878880168442/reviews?hl=en-US,Hooters,1,0,1,0,chicken breast strip dip spicy garlic sauce,,nice place center clark quay take seat riverside enjoy breeze,spicy garlic garlic garlic sauce,,nice place,sauce also always,,
225,ChdDSUhNMG9nS0VJQ0FnSUNvOXVtNWdBRRAB,"Great food, value for money. Must try their big prawn hor fun, fish soup, Claypot yong tau foo. Har cheong kai also good. Reservations a must.",4 years ago,55:03.7,5,Seng Hock Chang,0,0,https://www.google.com/maps/contrib/113899372880642892393/reviews?hl=en-US,KokSen,1,0,0,1,great food value money must try big prawn hor fun fish soup claypot yong tau foo har cheong kai also good reservation must,,,great food big prawn,,,big prawn hor fun fish soup,,
226,ChdDSUhNMG9nS0VJQ0FnSUQtNC11a2lRRRAB,Went for late night dinner. Sat besides the canal. Service was quick. Had ordered chicken wings and fries along with beer.,3 months ago,28:33.6,4,Yuvraj Babrah,0,0,https://www.google.com/maps/contrib/112147655367884142788/reviews?hl=en-US,Hooters,1,1,1,0,chicken wing fries,service quick,sat besides canal,,service quick,,,,
227,ChZDSUhNMG9nS0VJQ0FnSURRcXVuY1V3EAE,Good food and sublime drinks combined to make this cafe an enchanting cafe to hang out in. Location however means it’s not easy to get to and prices are quite expensive for even coffee. Yet it being a bicycling cafe and next to an actual working bicycle shop/ repair centre makes it a haven for cyclists.,4 years ago,18:45.5,4,Hai Shiang Tng,0,0,https://www.google.com/maps/contrib/116160823560020094827/reviews?hl=en-US,WheelersYard,1,0,1,0,good food sublime drink price quite expensive even coffee,location however mean 's easy get,enchanting cafe hang cyclist,good food,,,quite expensive even coffee,,
228,ChZDSUhNMG9nS0VJQ0FnSURRNmF1ZlZ3EAE,"This is becoming one of my regular joints. Love the ambiance, love the food. Even though it maybe full house, it’s not stuffy due to the high warehouse ceiling. Great place to chill with friends. Brought a photographer Friend from Sweden to hang out and he loved the place. Wheel on guys!!!",4 years ago,16:58.6,4,Joel I N Lee,0,0,https://www.google.com/maps/contrib/106577477566107835715/reviews?hl=en-US,WheelersYard,1,0,1,1,love food,none amb love th,love ambiance high warehouse ceiling great place chill friend,,,great place,,,regular joint love ambiance
229,ChZDSUhNMG9nS0VJQ0FnSUNpOVBpVEJ3EAE,"Rustic place, food was great",2 years ago,10:03.7,5,Gerald Tan,0,0,https://www.google.com/maps/contrib/111051579149419870522/reviews?hl=en-US,WheelersYard,1,0,1,0,food great,,rustic place,food great,,rustic place,,,
230,ChZDSUhNMG9nS0VJQ0FnSURpNnBHN2JBEAE,Terrible service from Filipino lady. Keeps on looking at us,2 years ago,32:09.3,1,Nat Chui,0,0,https://www.google.com/maps/contrib/116287429769390563330/reviews?hl=en-US,Hooters,0,-1,0,-1,food good,terrible service filipino lady keep look,,,terrible service,,,terrible service,
231,ChdDSUhNMG9nS0VJQ0FnSUNpNnZxRTlRRRAB,Food was good. Having 1 for 1 promo now,2 years ago,32:24.3,4,Jithin Sebastian,0,0,https://www.google.com/maps/contrib/101986613635506363521/reviews?hl=en-US,Hooters,1,0,0,1,food good,1 1 promo,,food good,,,,,
232,ChdDSUhNMG9nS0VJQ0FnSUMtMUluYzJRRRAB,Everything was great,4 months ago,43:15.8,5,Chakiris Lapitan,0,0,https://www.google.com/maps/contrib/108448053380164844819/reviews?hl=en-US,Chichenti,1,1,1,1,,everything great,,,,,,,
233,ChZDSUhNMG9nS0VJQ0FnSURPMEtyVmJ3EAE,Fairfax burger was peppery which is different from the last time I tried. Disappointing. The other burgers were definitely better!,8 months ago,13:18.1,4,Doublewong,0,0,https://www.google.com/maps/contrib/111133198449949950102/reviews?hl=en-US,Eggslut,0,0,0,-1,fairfax burger peppery different last time i try disappointing burger definitely good,,,burger peppery different disappointing burger burger definitely good,,,different last time tried disappointing burger,,
234,ChZDSUhNMG9nS0VJQ0FnSURtc0xyelZBEAE,"Greasy, overpriced food. Go for the hype once",a year ago,18:39.7,3,C (C),0,0,https://www.google.com/maps/contrib/112081023447527346855/reviews?hl=en-US,Eggslut,-1,0,0,0,greasy overpriced go hype,,,,,,,,
235,ChZDSUhNMG9nS0VJQ0FnSUQtck16Zk9REAE,"the food is pretty good for the beef and fish, the service is good with the lady who is dressed very sexy, can sit by the river",3 months ago,28:46.9,5,wardoyo subroto,0,0,https://www.google.com/maps/contrib/104688971992264718105/reviews?hl=en-US,Hooters,1,1,0,1,food pretty good beef fish,service good lady dress sexy,sit river,food pretty good pretty good beef good beef,service good good lady,,pretty good beef fish,pretty good beef fish service,
236,ChdDSUhNMG9nS0VJQ0FnSURLdnVpdzFRRRAB,Delicious in every way! I tried the suki beef bowl and oh the flavors were wonderful! The beef was extremely tender and when mixed w the egg and rice just enhanced it flavor even more! The tangy kombucha was also quite tasty! The flavors …,a year ago,08:52.0,5,u,0,0,https://www.google.com/maps/contrib/107747298451135076774/reviews?hl=en-US,WheelersYard,1,0,0,1,delicious every way suki beef bowl flavor wonderful beef extremely tender egg rice tangy kombucha flavor ...,,,suki beef flavor wonderful wonderful beef beef extremely tender quite tasty flavor tasty flavor,,,also quite tasty flavor,,
237,ChZDSUhNMG9nS0VJQ0FnSUNRaGZHWE5nEAE,I like the place ambiance!,7 years ago,56:13.9,3,Jacqueline Diana,0,0,https://www.google.com/maps/contrib/103649308118507313780/reviews?hl=en-US,LolaCafe,0,0,1,0,food tasty,waiter friendly amb i like plac,i like place ambiance,,,,,,
238,ChZDSUhNMG9nS0VJQ0FnSUNnbHFMT2V3EAE,"Excellent food, and very hard to get tables because the place is so small. I recommend calling ahead or go much later at night. The 4 cheese pizza is to die for!",5 years ago,52:58.8,5,Uyen Le,0,0,https://www.google.com/maps/contrib/111683220465913207202/reviews?hl=en-US,Chichenti,1,0,-1,1,excellent food 4 cheese pizza die,hard get table recommend call ahead go much later night,small,excellent food,,place small,much later night 4 cheese pizza,,
239,ChZDSUhNMG9nS0VJQ0FnSURZak9qNlpnEAE,"Great place to hang out and catch up with friends for coffee, brunch or a meal. Food is generally good, above average and coffees are decent. They also serve up craft beers though limited, but also other alcoholic beverages. …",3 years ago,14:12.7,4,Bruised Lee,0,0,https://www.google.com/maps/contrib/108336947993231942478/reviews?hl=en-US,WheelersYard,1,1,1,1,food generally good average coffee decent,,great place hang catch friend coffee brunch meal also serve craft beer though limited also alcoholic beverage,food generally good,,great place,also serve craft beer,,
240,ChdDSUhNMG9nS0VJQ0FnSUNnaE1LejBBRRAB,Good variety of cakes and baked goods. Mini tarts are slightly expensive at $3+ each (3 for $9). Coffee was decent. Nice place for a post dinner coffee. This cafe is on the Entertainer app.,4 years ago,53:10.5,4,Melvin,0,0,https://www.google.com/maps/contrib/109005131907948539207/reviews?hl=en-US,LolaCafe,1,1,1,0,good variety cake bake goods mini tart slightly expensive 3 3 9 coffee decent nice place post dinner coffee,,,tart,,nice place,nice place post dinner coffee,,
241,ChdDSUhNMG9nS0VJQ0FnSURNdDUzazN3RRAB,Excellent Italian food in Singapore,3 years ago,48:28.7,5,Hrisheekesh Sabnis,0,0,https://www.google.com/maps/contrib/107040807816414290749/reviews?hl=en-US,Chichenti,1,0,0,0,excellent italian food,,,italian food,,,,,
242,ChdDSUhNMG9nS0VJQ0FnSUR3aUthLTdBRRAB,"The cafe is not convenient to access to, but the food and coffee makes it worthwhile. This place is known as a cafe but the food is really great too which is why I consider it as a restaurant. …",4 years ago,16:07.6,5,Eden Tan,0,0,https://www.google.com/maps/contrib/115434536067229328304/reviews?hl=en-US,WheelersYard,1,0,-1,0,food coffee make worthwhile food really great consider restaurant,,convenient access,coffee make worthwhile food really great,,worthwhile place,coffee make worthwhile place known cafe food really great,,
243,ChdDSUhNMG9nS0VJQ0FnSUNtcXJYZ21RRRAB,The last time I visited was years ago and I thought it was rather expensive for the hype. My recent visit was an enjoyable one. The food was good and suitable for children too. Ambience was comfortable and interesting as I remember it to …,a year ago,08:10.0,5,YL,0,0,https://www.google.com/maps/contrib/107901142701991580618/reviews?hl=en-US,WheelersYard,1,0,1,0,food good suitable child,,ambience comfortable interesting i remember,food good,,ambience comfortable,,,good suitable child ambience
244,ChdDSUhNMG9nS0VJQ0FnSURoX09TaTRRRRAB,Lovely cafe. You'd like it if you are a cyclist. There's a workshop if you need.  Had a pulled pork sandwich with chai latte.  Good food. Good ambience. Family friendly.,2 weeks ago,06:56.8,5,Cheng Joyce,0,0,https://www.google.com/maps/contrib/118067617334600802659/reviews?hl=en-US,WheelersYard,1,0,1,1,pull pork sandwich chai latte good food,lovely cafe would like cyclist workshop need amb goo,good ambience family friendly,good food food good,,good ambience,sandwich chai latte good,,good food good ambience
245,ChZDSUhNMG9nS0VJQ0FnSUNnazhtZEh3EAE,"Our go to place for the most delicious pizza in Singapore. The cheese is delightful, and the carbonara pizza (with runny egg on top) is a must try!",7 years ago,54:56.7,5,Jorge Gutierrez,0,0,https://www.google.com/maps/contrib/113431689712513987432/reviews?hl=en-US,Chichenti,1,0,0,1,delicious pizza delightful cheese carbonara pizza runny egg top,,,most delicious pizza delicious pizza cheese delightful pizza runny runny egg,,place most delicious,,,
246,ChdDSUhNMG9nS0VJQ0FnSUNCOXNha2lnRRAB,1 of da famous Michelin Bib Gourmand zi char restaurant in SG. Reopened with more atas space.. High class jo n food still yum yum 😋😋😋 …,2 months ago,43:29.8,5,Wang Jun Seng,0,0,https://www.google.com/maps/contrib/101339794398503306152/reviews?hl=en-US,KokSen,1,0,1,1,high class jo n food still yum yum face_savoring_food face_savoring_food face_savoring_food,,atas space,,,,,,
247,ChdDSUhNMG9nS0VJQ0FnSUNVeWYtTndBRRAB,Food is too good. We loved it,3 years ago,29:36.1,5,Shankara Narayanan,0,0,https://www.google.com/maps/contrib/107230115604956725059/reviews?hl=en-US,PennyUniversity,1,0,0,0,good love,,,food too good,,,,,
248,ChZDSUhNMG9nS0VJQ0FnSUMtMWZTVWVREAE,"The Pasta here are priced at $25 - $50+ , and it may sound very expensive. But I must tell you, the Taste to Price ratio is on point! …",4 months ago,43:09.2,5,Chris CC,0,0,https://www.google.com/maps/contrib/101191114838940704138/reviews?hl=en-US,Chichenti,1,0,0,1,taste price ratio point,,,,,,pasta priced 25 50 may sound expensive,,
249,ChZDSUhNMG9nS0VJQ0FnSURNeU0zNVBREAE,Fish & chip is nice especially with truffle fries. BBQ sauce pork ribs equally gd too but if they hv selection other than BBQ sauce will be better. Will come again.,3 years ago,11:54.5,4,Josephine Lim,0,0,https://www.google.com/maps/contrib/115658275549058561975/reviews?hl=en-US,WheelersYard,1,0,0,0,fish chip nice especially truffle fries bbq sauce pork rib equally gd hv selection bbq sauce good,,,sauce good,,,equally gd hv selection bbq sauce,,
250,ChdDSUhNMG9nS0VJQ0FnSUNVNFp6WHNnRRAB,"Love their lunch menu, great selection and fair price. Recently tried their dinner menu, amazing food as always but not sure I can get behind the small portions. The man attending to us did mention that they were trying to incorporate fine …",3 years ago,29:36.1,5,Syed Taha Aljunied,0,0,https://www.google.com/maps/contrib/105046620574309730568/reviews?hl=en-US,PennyUniversity,1,1,0,0,great selection amazing food small portion,fair price man attend,,amazing food food always sure,,,,,
251,ChZDSUhNMG9nS0VJQ0FnSUR5cGU2T0tnEAE,They took pretty long to serve out dishes but the dessert (waffle w ice cream) was served when we have just started to eat the main course. …,2 years ago,09:13.0,2,Faith Cheong,0,0,https://www.google.com/maps/contrib/104396061720500125772/reviews?hl=en-US,WheelersYard,0,-1,0,0,dessert waffle w ice cream,take pretty long serve dish,,,,,cream wa served started eat main,,
252,ChZDSUhNMG9nS0VJQ0FnSURBckpIUEF3EAE,The dessert is very nice,5 years ago,53:40.6,4,Chow Chow,0,0,https://www.google.com/maps/contrib/103288889788158032385/reviews?hl=en-US,Chichenti,1,0,0,0,dessert nice,,,,,,,,
253,ChdDSUhNMG9nS0VJQ0FnSUN3N2F6VHJBRRAB,"I heard so much great things about this restaurant so maybe my expectations were too high, or maybe the pizzas is not what they are known for, but I was a bit disappointed.",5 years ago,54:01.9,3,Marie-anne Andre,0,0,https://www.google.com/maps/contrib/107924225809529628452/reviews?hl=en-US,Chichenti,-1,0,0,-1,disappointed pizza know,,,,,,maybe expectation high maybe pizza,,
254,ChdDSUhNMG9nS0VJQ0FnSURHeDVPcnRnRRAB,"Finally managed to dine in when I passed by eggslut last Wednesday, 6pm. I remembered to add beef patty otherwise there was no other meat in the Fairfax sandwich. It was a pricey sandwich but worth it as the bun was super soft and everything went well together.",a year ago,20:00.5,5,Juliana Soo,0,0,https://www.google.com/maps/contrib/105598219986768869982/reviews?hl=en-US,Eggslut,1,0,0,1,beef patty fairfax sandwich bun super soft everything go well together,,,sandwich pricey pricey sandwich worth bun super soft,,,bun wa super soft,,
255,ChdDSUhNMG9nS0VJQ0FnSUNDLTlyc3hBRRAB,"Cozy little outdoor corner. Service staff were friendly and nice. Food was okay. Coffee served lukewarm, :')",2 years ago,26:33.0,3,Gwen Teng,0,0,https://www.google.com/maps/contrib/113280519542888806130/reviews?hl=en-US,PennyUniversity,0,1,1,0,food okay,service staff friendly nice,cozy little outdoor corner coffee serve lukewarm :'),nice food food okay okay coffee,staff friendly,,friendly nice food wa okay coffee,little outdoor corner service,
256,ChdDSUhNMG9nS0VJQ0FnSUNNLWV1am93RRAB,Usually the hor fun is really good but somehow today its was too salty...,3 years ago,50:57.2,4,ChenShun Goh,0,0,https://www.google.com/maps/contrib/106546097196766605682/reviews?hl=en-US,KokSen,-1,0,0,0,usually hor fun really good somehow today salty ...,,,,,,,,
257,ChZDSUhNMG9nS0VJQ0FnSUR1cm95clJ3EAE,There are too many people 😁 This proves what the food is del …,6 months ago,44:04.3,5,Raymond Chen,0,0,https://www.google.com/maps/contrib/116346515441470555731/reviews?hl=en-US,KokSen,1,0,0,1,food del,,many person beaming_face_with_smiling_eyes,,too many person many person,,,,
258,ChdDSUhNMG9nS0VJQ0FnSURLMk9YVGpnRRAB,"Great food for reasonable price. However the mobile connection inside the premises is lousy. Cannot receive phone call , sms or WhatsApp.",a year ago,46:46.1,5,Steve Leung,0,0,https://www.google.com/maps/contrib/108973929074248931653/reviews?hl=en-US,KokSen,1,0,0,-1,great food reasonable price,receive phone call sm whatsapp,,great food food reasonable,,,,,
259,ChdDSUhNMG9nS0VJQ0FnSURVNTQySDFRRRAB,Excellent food,3 years ago,52:24.5,4,Ong Wilkie,0,0,https://www.google.com/maps/contrib/103068887907438405452/reviews?hl=en-US,KokSen,1,0,0,0,excellent food quality ingredient top notch presentation wonderful,service also superb staff friendly attentive,ambience also pleasant soft music cozy atmosphere,excellent food,,,,,
260,ChZDSUhNMG9nS0VJQ0FnSUNpbHZMLU13EAE,"Went there for brunch, and pasta, potato waffles and crab cake were not available (bummer). We enjoyed the service and food nonetheless. BLT was packed with chicken breast, and I like the croissant. Poached eggs can be improved as texture …",2 years ago,49:43.2,4,Woan Hoon Heng,0,0,https://www.google.com/maps/contrib/118014297000397234936/reviews?hl=en-US,LolaCafe,1,1,0,0,pasta potato waffle crab cake available blt pack chicken breast croissant poach egg improve texture,enjoy service,,croissant poached egg,,,,available bummer enjoyed service,
261,ChZDSUhNMG9nS0VJQ0FnSUNRaDdLaER3EAE,Great menu and service to boot!  Pizzas are some of best in SIngapore.,4 years ago,52:17.4,5,Frank Sorgiovanni,0,0,https://www.google.com/maps/contrib/101594975641060449785/reviews?hl=en-US,Chichenti,1,1,0,1,great menu pizza good singapore,great service,,pizza good,,,great menu service boot pizza,great menu service,
262,ChdDSUhNMG9nS0VJQ0FnSURtazdDcXVBRRAB,"Compared to Wheeler Estate, the ambience, service and menu choices and food taste was lacking. The eggs benedict was alright. …",a year ago,07:56.4,3,G C,0,0,https://www.google.com/maps/contrib/102097348045226949266/reviews?hl=en-US,WheelersYard,-1,-1,-1,0,menu choice food taste,service,ambience,,,,,,
263,ChZDSUhNMG9nS0VJQ0FnSUQyajRlOUl3EAE,"Everything was so good, very well deserved be a Michelin Bib Gourmand authentic Singapore local food. There are a few must try’s - the big prawn noodles/ Ho fun; golden dragon chicken; Yong Tau Fu, braised bitter gourd with black beans. We …",9 months ago,44:46.9,5,Merryheart Sg,0,0,https://www.google.com/maps/contrib/101391398296811227556/reviews?hl=en-US,KokSen,1,0,0,1,,,,local food food few big prawn gourd black bean,,,black bean,,
264,ChZDSUhNMG9nS0VJQ0FnSUNNaGFxcElREAE,Saturday night was fun.. Great ambience and location..,3 years ago,35:27.1,4,Rahul Hadawale,0,0,https://www.google.com/maps/contrib/104903294324096291499/reviews?hl=en-US,Hooters,0,0,1,0,,na amb grea,great ambience location,,,great ambience,,,great ambience
265,ChZDSUhNMG9nS0VJQ0FnSUNLc29LNlFREAE,"Pork belly very smell, seems to be not fresh and store for certain period, other foods average",a year ago,09:06.0,2,Laura Lee,0,0,https://www.google.com/maps/contrib/113903487665832189580/reviews?hl=en-US,WheelersYard,-1,0,0,0,pork belly smell seem fresh store certain period food average,,,,,,pork belly smell,,
266,ChdDSUhNMG9nS0VJQ0FnSUNXNHJPNjJRRRAB,Service - Even though we booked and have to put a deposit we still had to wait about 20mins to get seats …,a year ago,44:45.1,5,Samuel Tung,0,0,https://www.google.com/maps/contrib/113064681328636440692/reviews?hl=en-US,Chichenti,0,-1,0,0,,even though book put deposit still wait 20 min get seat,,,,,,service even though,
267,ChZDSUhNMG9nS0VJQ0FnSURCODdpNEZREAE,Had a lovely eggs benedict breakfast. Place was nicely located. Didn't like how they placed their lights as it was glaring into our faces like a spot light. Service was good and the staff was pleasant and pretty efficient. Lots of street parking outside so quite easy and convenient.,a month ago,22:33.4,5,Andre Koo,0,0,https://www.google.com/maps/contrib/103984968475784661552/reviews?hl=en-US,PennyUniversity,1,1,0,-1,lovely egg benedict breakfast,service good staff pleasant pretty efficient,place nicely locate like place light glare face like spot light lot street parking outside quite easy convenient,lovely egg,service good staff pleasant,place light,lovely egg,service wa good,
268,ChZDSUhNMG9nS0VJQ0FnSUQteVlyZVdBEAE,"Have been patronising this shop for years and it has excellent food! Will recommend the big prawn yi mee, beef fried rice, and shrimp paste fried chicken!",3 months ago,43:36.6,5,lego app89,0,0,https://www.google.com/maps/contrib/100071711807044923699/reviews?hl=en-US,KokSen,1,0,0,1,excellent food big prawn yi mee beef fry rice shrimp paste fry chicken,,,excellent food food recommend big big prawn shrimp paste fry fry chicken,,,,,
269,ChdDSUhNMG9nS0VJQ0FnSUN3bmNPam5nRRAB,Love the environment! Great food too. My family and kids enjoy the place very much. Get to shop for cycling gear while family is having their meal which is awesome! Staff are friendly too and I highly recommendbthis place,4 years ago,16:28.1,5,Edmund Wong,0,0,https://www.google.com/maps/contrib/114612929787226200107/reviews?hl=en-US,WheelersYard,1,1,1,1,great food,staff friendly,love environment,great food,staff friendly,environment great place much highly recommendbthis place recommendbthis place,,,
270,ChZDSUhNMG9nS0VJQ0FnSUMtcnVqTU9BEAE,"Pizza and pasta... taste really Italian, really good. Yummy 😋 …",4 months ago,43:15.8,4,Steven Chang,0,0,https://www.google.com/maps/contrib/112190872120579501028/reviews?hl=en-US,Chichenti,1,0,0,1,pizza pasta ... taste really italian really good yummy face_savoring_food,,,,,,pasta taste really italian,,
271,ChdDSUhNMG9nS0VJQ0FnSURHMjZLcmdBRRAB,Nothing special. Just normal eggs and fresh food. Won't come all the way for it especially if got long quene.,a year ago,20:12.6,2,Kazayu jin,0,0,https://www.google.com/maps/contrib/115693658676513347140/reviews?hl=en-US,Eggslut,0,0,0,-1,normal egg fresh food,long quene,,just normal egg normal egg fresh food,,,special normal egg,,
272,ChdDSUhNMG9nS0VJQ0FnSURzd09idTh3RRAB,"Food was looking great, I don't know how it was supposed to taste but it was okayish for me. I had vegetarian burger and pizza. Compared to India, it's very expensive over here in Singapore. Not to forget, the ambience was awesome and the …",3 years ago,33:25.2,4,Sonal Shekhar Dash,0,0,https://www.google.com/maps/contrib/110689259088202496385/reviews?hl=en-US,Hooters,0,0,1,0,food look great i know suppose taste okayish i i vegetarian burger pizza,na amb forget th,forget ambience awesome ...,food look great,,ambience awesome,okayish vegetarian burger pizza,,expensive singapore forget ambience
273,ChZDSUhNMG9nS0VJQ0FnSURDNUpxT1R3EAE,Nice ambiance and hipster vibes. a bit too crowded for my liking. Unique menu but a tad bit overpriced,2 years ago,10:18.9,3,Ameen Akbar,0,0,https://www.google.com/maps/contrib/114150469900438381679/reviews?hl=en-US,WheelersYard,0,0,1,-1,unique menu,na amb nic,nice ambiance hipster vibe bit crowded liking,,,nice ambiance,,,nice ambiance
274,ChZDSUhNMG9nS0VJQ0FnSUNCajZUemV3EAE,Food is good and affordable but crowds make it difficult to get service staff's attention and atmosphere is also this often compromised.,2 months ago,43:16.5,4,Chun Wui Tan,0,0,https://www.google.com/maps/contrib/106047394467182149594/reviews?hl=en-US,KokSen,1,-1,-1,0,food good affordable,crowd make difficult get service staff 's attention,atmosphere also often compromise,food good,,,,affordable crowd make difficult get service,difficult get service staff attention atmosphere
275,ChZDSUhNMG9nS0VJQ0FnSURNMzZmakVREAE,Had speculoos and earl grey tea cheese cake. Speculoos would have tasted nicer if it's chilled. Spiked muddy was not for me but my friend likes it. The affogatto with vanilla …,3 years ago,28:00.8,5,Yani Bunny,0,0,https://www.google.com/maps/contrib/103192822929617521208/reviews?hl=en-US,PennyUniversity,0,0,0,0,speculoo earl grey tea cheese cake spike muddy affogatto vanilla,,,,,,,,
276,ChZDSUhNMG9nS0VJQ0FnSURLNXNDeENnEAE,Love the fish and chips with a Japanese seasoning touch to it. The avocado toast was great too although it might have been a lil heavy for me.,a year ago,08:59.0,5,D Tan,0,0,https://www.google.com/maps/contrib/117891118704334917977/reviews?hl=en-US,WheelersYard,1,0,0,1,love fish chip japanese seasoning touch avocado toast great,,,toast great,,,japanese seasoning touch avocado toast,,
277,ChdDSUhNMG9nS0VJQ0FnSUNobG9hWWlnRRAB,Nice fluffy eggs 🥚! Fairfax for the win! …,a month ago,09:09.9,5,Rxsroc Chan,0,0,https://www.google.com/maps/contrib/100492442599093823503/reviews?hl=en-US,Eggslut,1,0,0,1,nice fluffy egg egg,,fairfax win,fluffy egg,,,nice fluffy egg,,
278,ChdDSUhNMG9nS0VJQ0FnSUN5aDh5THh3RRAB,The service was disappointing. We waited for quite some time for the table but that was fine. Once we were inside we were told that we could spend 1hrs-1.15hrs inside the cafe. We ordered the food at 12.43pm for one egg benedicts and …,2 years ago,25:10.4,1,Araniya Wipatavit,0,0,https://www.google.com/maps/contrib/116693852960653853394/reviews?hl=en-US,PennyUniversity,0,-1,0,0,one egg benedict,wait quite time table tell could spend 1hrs 1.15 hr inside cafe order food 12.43 pm,,,service disappointing,,,service wa disappointing waited quite time,
279,ChdDSUhNMG9nS0VJQ0FnSURnaHZPcnh3RRAB,Carpenter and Cook Antique ware aesthetic cafe that serves up homemade bakes and the usual cafe fare. …,11 months ago,46:58.5,3,Eats More Fun,0,0,https://www.google.com/maps/contrib/108852525595211006480/reviews?hl=en-US,LolaCafe,1,0,1,0,homemade bake cafe fare,,antique ware aesthetic cafe,,,,,,
280,ChZDSUhNMG9nS0VJQ0FnSURlNWZuN2N3EAE,Tastes like an ordinary hamburger shop.,5 months ago,10:57.5,3,M S,0,0,https://www.google.com/maps/contrib/113693734105176481110/reviews?hl=en-US,Eggslut,0,0,0,0,ordinary hamburger shop,,,ordinary hamburger,,,ordinary hamburger,,
281,ChdDSUhNMG9nS0VJQ0FnSUNReDdqcDRBRRAB,"The price is really friendly, but the quality is okay. If u stays nearby, can have try. But we took taxi to go, it is not worthwhile.",4 years ago,18:34.1,3,Skye,0,0,https://www.google.com/maps/contrib/107451689456690159869/reviews?hl=en-US,WheelersYard,0,0,0,1,okay worthwhile,friendly,,,,,,,
282,ChdDSUhNMG9nS0VJQ0FnSUNlN2EybGxRRRAB,They rival my favourite pizza place d.o.c. in a big way. I was very impressed by this light fluffy and beautifully spotted pizza. The flavour of the dough is amazing 👏 …,5 months ago,43:29.3,5,David Jowanka,0,0,https://www.google.com/maps/contrib/106304247430064361800/reviews?hl=en-US,Chichenti,1,0,0,1,light fluffy beautifully spot pizza flavour dough amazing,,,favourite pizza,,,beautifully spotted pizza flavour dough,,
283,ChZDSUhNMG9nS0VJQ0FnSUMyMzlINmFnEAE,Just  burger with egg,10 months ago,14:37.0,3,wilmer angelo imperio,0,0,https://www.google.com/maps/contrib/116883836991272698977/reviews?hl=en-US,Eggslut,1,0,0,0,burger egg,,,,,,,,
284,ChdDSUhNMG9nS0VJQ0FnSUMwd2Vxc3JBRRAB,Great place for a cold brew coffee!,3 years ago,12:35.8,5,CY,0,0,https://www.google.com/maps/contrib/116996680312008308552/reviews?hl=en-US,WheelersYard,1,0,0,1,food delicious,service friendly helpful amb th,ambiance cozy invite,,,great place place cold,great place cold brew coffee,,
285,ChZDSUhNMG9nS0VJQ0FnSUNtaV9PZFF3EAE,"Had New Year’s Eve dinner here, staff were accommodating and efficient, food is decent but slightly above average. Coffee is great, latte art exceeds expectations. We ordered burgers with truffle fries, …",a year ago,07:56.4,4,Deon Lim,0,0,https://www.google.com/maps/contrib/116562411734764130577/reviews?hl=en-US,WheelersYard,1,1,0,1,food decent slightly average order burger truffle fries,staff accommodate efficient,,efficient food food decent slightly average coffee average coffee coffee great,,,,,
286,ChZDSUhNMG9nS0VJQ0FnSURXb3NhQlNBEAE,Good for Western food.,a year ago,30:42.9,5,Vipul Pahuja,0,0,https://www.google.com/maps/contrib/112444288892588460468/reviews?hl=en-US,Hooters,1,0,0,0,good western food,service friendly attentive,atmosphere cozy relaxing,western food,,,,,
287,ChZDSUhNMG9nS0VJQ0FnSUNCM2ZEclJREAE,We came super early seeing from website that it opens at 8am. However hot food only start serving from 9am onwards. Food slightly on the expensive side and normal tasting. The service and ambience however were excellent!,2 months ago,45:58.4,4,Lydia Lee,0,0,https://www.google.com/maps/contrib/110392800218262400526/reviews?hl=en-US,LolaCafe,0,1,1,0,food slightly expensive side normal tasting,service ambience however excellent amb service,service ambience however excellent,however hot food hot food food slightly expensive,,ambience however excellent,,slightly expensive side normal tasting service,expensive side normal tasting service ambience
