,id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,restraunt_name,food_sentiment,service_sentiment,ambience_sentiment,other_sentiment
940,ChdDSUhNMG9nS0VJQ0FnSUN3LWZEU3l3RRAB,"Cicheti used to be an old favorite of mine. Cozy- good ambience. good food. But not with their recent expansion and unfriendly staff, I will not be returning. …",6 years ago,2023-03-21 13:54:45.559159,1.0,Mengjie Li,0,0,https://www.google.com/maps/contrib/106860414388417262131/reviews?hl=en-US,Chichenti,Positive,Negative,Positive, Negative
941,ChdDSUhNMG9nS0VJQ0FnSUNnNFpHVC1nRRAB,Was disappointed with the quality of food here. Could have been better...,6 years ago,2023-03-21 13:54:45.559988,3.0,Adam Siew,0,0,https://www.google.com/maps/contrib/118406715383700211728/reviews?hl=en-US,Chichenti,Negative,Neutral,Neutral, Neutral
942,ChdDSUhNMG9nS0VJQ0FnSURBNFo2Nm9RRRAB,One of the best italian restaurants available in Singapore The quality of ingredients used brings out true Italian authenticity Desserts are to die for!,6 years ago,2023-03-21 13:54:45.560797,5.0,Namdev Sachathep,0,0,https://www.google.com/maps/contrib/111037740868917751962/reviews?hl=en-US,Chichenti,Positive,Neutral,Neutral, Positive
943,ChZDSUhNMG9nS0VJQ0FnSUN3dDY2S2R3EAE,Appetizers were amazing. Pizzas were pretty good too,6 years ago,2023-03-21 13:54:45.561635,4.0,Ashnil Dixit,0,0,https://www.google.com/maps/contrib/110884565969528635879/reviews?hl=en-US,Chichenti,Positive,Neutral,Neutral, Positive
944,ChdDSUhNMG9nS0VJQ0FnSURBenBIbnRBRRAB,"Great pizza and pasta, affordable tol. I'd recommend booking a table in advance.",6 years ago,2023-03-21 13:54:45.563209,4.0,Jane N,0,0,https://www.google.com/maps/contrib/108512285227866704341/reviews?hl=en-US,Chichenti,Positive,Neutral,Neutral, Positive
945,ChZDSUhNMG9nS0VJQ0FnSUN3aF9yM01BEAE,"Authentic Italian place with great service. The food is really good, don't miss the chocolate fondant they offer with 72% cacao, it s a killer!",6 years ago,2023-03-21 13:54:45.564760,5.0,Elie Akiki,0,0,https://www.google.com/maps/contrib/111084088711379324672/reviews?hl=en-US,Chichenti,Positive,Positive,Neutral, Positive
946,ChZDSUhNMG9nS0VJQ0FnSUNncGFQU2VBEAE,"Pizzas, pastas, starters - everything we've had has been good. The Cicheti Burratina is fantastic, and love the Insalata di Rucola e Pera.",6 years ago,2023-03-21 13:54:56.713421,5.0,Jayme Self,0,0,https://www.google.com/maps/contrib/101195667527151628998/reviews?hl=en-US,Chichenti,Positive,Neutral,Neutral, Positive
947,ChZDSUhNMG9nS0VJQ0FnSURBNWJqYkt3EAE,Wonderful meal with my work colleagues. Service was good,7 years ago,2023-03-21 13:54:56.714383,5.0,Andrew Fisher,0,0,https://www.google.com/maps/contrib/108874833979292225992/reviews?hl=en-US,Chichenti,Positive,Positive,Neutral, Neutral
948,ChZDSUhNMG9nS0VJQ0FnSUNnNDRUMUNREAE,Very good food! Pizza and seafood stew was awesome.,7 years ago,2023-03-21 13:54:56.715204,5.0,Wayne Wong Yong Cong,0,0,https://www.google.com/maps/contrib/112118490147748589238/reviews?hl=en-US,Chichenti,Positive,Neutral,Neutral, Positive
949,ChZDSUhNMG9nS0VJQ0FnSUNnazhtZEh3EAE,"Our go to place for the most delicious pizza in Singapore. The cheese is delightful, and the carbonara pizza (with runny egg on top) is a must try!",7 years ago,2023-03-21 13:54:56.716015,5.0,Jorge Gutierrez,0,0,https://www.google.com/maps/contrib/113431689712513987432/reviews?hl=en-US,Chichenti,Positive,Neutral,Neutral, Positive
950,ChZDSUhNMG9nS0VJQ0FnSUNRNmYtTlZ3EAE,Good and fresh pizzas and food served. Service is not too bad. As there was a large group of us so we had some set menu which served a huge range of food which was really fantastic.,7 years ago,2023-03-21 13:54:56.716821,3.0,Clement Kwok,0,0,https://www.google.com/maps/contrib/104000360022788258207/reviews?hl=en-US,Chichenti,Positive,Neutral,Neutral, Positive
951,ChZDSUhNMG9nS0VJQ0FnSUNBdDl2QUxBEAE,"You could wander by this place without even noticing is was a restaurant, let alone a really good Italian restaurant.  But it's worth taking an extra minute or two to track this place down.  The food is excellent.  Quality of the …",7 years ago,2023-03-21 13:54:56.717643,4.0,Michael Sutherland,0,0,https://www.google.com/maps/contrib/106186624753372969666/reviews?hl=en-US,Chichenti,Positive,Neutral,Neutral, Neutral
952,ChZDSUhNMG9nS0VJQ0FnSURBckkzQU9nEAE,"Charming location, great friendly service and my pizza and salad were both tasty (didn't get to try other dishes). Said pizza is of the think crust type however (I personally prefer something more substantial, but to each his own). Pricing was reasonable.",7 years ago,2023-03-21 13:54:56.718436,5.0,Pierre Chassaing,0,0,https://www.google.com/maps/contrib/100580044101015206221/reviews?hl=en-US,Chichenti,Positive,Positive,Positive, Neutral
953,ChdDSUhNMG9nS0VJQ0FnSURRbmEzY213RRAB,"Nice italian food, reasonable price!",7 years ago,2023-03-21 13:54:56.719223,5.0,Shawn Seah,0,0,https://www.google.com/maps/contrib/104286614153792154792/reviews?hl=en-US,Chichenti,Positive,Neutral,Neutral, Positive
954,ChZDSUhNMG9nS0VJQ0FnSUNRbExxT0VBEAE,Amazing italian foods! Reservation needed!,7 years ago,2023-03-21 13:54:56.720777,5.0,Polly Saipinthong,0,0,https://www.google.com/maps/contrib/107557099080513751739/reviews?hl=en-US,Chichenti,Positive,Neutral,Neutral, Positive
955,ChZDSUhNMG9nS0VJQ0FnSUNBa3Zxc0VnEAE,Great place,7 years ago,2023-03-21 13:55:07.925406,5.0,Sjoerd Blomsma,0,0,https://www.google.com/maps/contrib/114503063653728035273/reviews?hl=en-US,Chichenti,Neutral,Neutral,Positive, Neutral
956,ChZDSUhNMG9nS0VJQ0FnSURRMnBEbkR3EAE,"Great place ruined by the service level. In fact, it was the GM, Ravi who ruined it for us. It was a great night until he tried to ""chase"" us away by accusing us of drinking too slow; 2mins before his staff told us it's ok, we can take our …",7 years ago,2023-03-21 13:55:07.927149,1.0,Cindy Lin,0,0,https://www.google.com/maps/contrib/108473272239931828594/reviews?hl=en-US,Chichenti,Positive,Negative,Neutral, Negative
957,ChZDSUhNMG9nS0VJQ0FnSUNncDhhSkhREAE,"Hidden gem. Amazing burrata, oven roasted asparagus, and pizza diavola. The service was fantastic",7 years ago,2023-03-21 13:55:07.928663,5.0,simon collins,0,0,https://www.google.com/maps/contrib/107804946985558946032/reviews?hl=en-US,Chichenti,Positive,Positive,Neutral, Neutral
958,ChdDSUhNMG9nS0VJQ0FnSUNRLXN6Uy13RRAB,Great casual Italian.,7 years ago,2023-03-21 13:55:07.930200,5.0,M D_Singapore,0,0,https://www.google.com/maps/contrib/104598600702469960175/reviews?hl=en-US,Chichenti,Positive,Neutral,Neutral, Positive
959,ChdDSUhNMG9nS0VJQ0FnSUNnNnVydmxBRRAB,Great neapolitan style pizza.,7 years ago,2023-03-21 13:55:07.931001,5.0,Song Chuang,0,0,https://www.google.com/maps/contrib/116188932660708074815/reviews?hl=en-US,Chichenti,Positive,Neutral,Neutral, Neutral
960,ChZDSUhNMG9nS0VJQ0FnSUNnMkxPMFBBEAE,i've been there 2 days ago... service and food were amazing staff kept looking us and seeing what we need and pour water i even never asked …,7 years ago,2023-03-21 13:55:07.931802,5.0,삐삐당 BBiBBiDang,0,0,https://www.google.com/maps/contrib/105852279645019323854/reviews?hl=en-US,Chichenti,Positive,Positive,Neutral, Positive
961,ChZDSUhNMG9nS0VJQ0FnSUN3eC1HTENREAE,Excellent quality food reasonably good service great location fair prices and good choice of drinks,7 years ago,2023-03-21 13:55:19.400461,5.0,Salman Jaffer,0,0,https://www.google.com/maps/contrib/111513448578608312638/reviews?hl=en-US,Chichenti,Positive,Positive,Positive, Positive
962,ChdDSUhNMG9nS0VJQ0FnSURBdUl5Ym1nRRAB,"We been there a few times and always the food is delicious and the service is amazing. The wood fired pizza made in real neapolitan oven is just amazing, one of the best I had (I'm Italian so I know really good pizza).",7 years ago,2023-03-21 13:55:19.401283,5.0,Guillermo Musumeci,0,0,https://www.google.com/maps/contrib/104720408030280701923/reviews?hl=en-US,Chichenti,Positive,Positive,Neutral, Positive
963,ChZDSUhNMG9nS0VJQ0FnSUN3NFptU2FBEAE,Their Cioppino is a must try!!,7 years ago,2023-03-21 13:55:19.402093,5.0,Jaime H,0,0,https://www.google.com/maps/contrib/100592613361760324381/reviews?hl=en-US,Chichenti,Positive,Neutral,Neutral, Neutral
964,ChdDSUhNMG9nS0VJQ0FnSUN3Mk9UbnF3RRAB,Great Amarone!,8 years ago,2023-03-21 13:55:19.403661,5.0,Matthias Kunze,0,0,https://www.google.com/maps/contrib/107460176132714235129/reviews?hl=en-US,Chichenti,Positive,Neutral,Neutral, Positive
965,ChdDSUhNMG9nS0VJQ0FnSUNncWQyMzJnRRAB,Wood fired pizza and good pasta too. Nice place to eat with friends and chat all evening.,9 years ago,2023-03-21 13:55:19.405199,4.0,Chouw Feng Run,0,0,https://www.google.com/maps/contrib/111452190796236639144/reviews?hl=en-US,Chichenti,Positive,Neutral,Positive, Neutral
966,ChdDSUhNMG9nS0VJQ0FnSURodC1TajlRRRAB,"jus for food n coffee, not a place to hang out .",19 hours ago,2023-03-21 11:06:56.841782,4.0,Maggie Low,0,0,https://www.google.com/maps/contrib/115096854012830606287/reviews?hl=en-US,WheelersYard,Positive,Neutral,Neutral, Negative
967,ChZDSUhNMG9nS0VJQ0FnSUNPOU9ydkF3EAE,"Burpple menu - tried the chilli crab pasta, sakura ebi pasta and 2x iced lemon tea. Chilli crab pasta was good and flavourful with chunks of soft shell crab. Sakura ebi pasta in comparison is quite bland. Good ambience in a cafe setting. The portion of loaded nacho fries was quite large and good for sharing.",23 hours ago,2023-03-21 11:06:56.842916,4.0,Chong Xin,0,0,https://www.google.com/maps/contrib/112793036387942424166/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Positive
968,ChdDSUhNMG9nS0VJQ0FnSURodHJLLWtRRRAB,Ordered chilli crab pasta - too salty. Didn’t enjoy the taste. Service was tops though! Applause!,a week ago,2023-03-21 11:06:56.844114,3.0,patricia chan,0,0,https://www.google.com/maps/contrib/109314444280474273833/reviews?hl=en-US,WheelersYard,Negative,Positive,Neutral, Neutral
969,ChdDSUhNMG9nS0VJQ0FnSURoX09TaTRRRRAB,Lovely cafe. You'd like it if you are a cyclist. There's a workshop if you need.  Had a pulled pork sandwich with chai latte.  Good food. Good ambience. Family friendly.,2 weeks ago,2023-03-21 11:06:56.845065,5.0,Cheng Joyce,0,0,https://www.google.com/maps/contrib/118067617334600802659/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Positive
970,ChdDSUhNMG9nS0VJQ0FnSURoLUxtd3RBRRAB,Food is pretty average for its price. A good place to chill and hide from the city hustle.,2 weeks ago,2023-03-21 11:06:56.845946,3.0,J C,0,0,https://www.google.com/maps/contrib/116952722861631945204/reviews?hl=en-US,WheelersYard,Neutral,Neutral,Positive, Neutral
971,ChdDSUhNMG9nS0VJQ0FnSUNoamJfUHFBRRAB,"Love the ""rough"" cosy feel of the place..spacious, large tables. Food was good too.",a month ago,2023-03-21 11:06:56.846915,5.0,Han Wee Lin,0,0,https://www.google.com/maps/contrib/109282910700886418083/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Neutral
972,ChdDSUhNMG9nS0VJQ0FnSUM2X1luRzRRRRAB,"Awesome fish and chips, milkshake and crabmeat crossiant! Had Egg Benedict and didn't want the ham and they allowed to change to mushroom without an extra charge. Great ambience and friendly staff 😊 breakfast and lunch sets available too.",a month ago,2023-03-21 11:06:56.847898,5.0,Elizabeth Chua,0,0,https://www.google.com/maps/contrib/104050956113986714345/reviews?hl=en-US,WheelersYard,Positive,Positive,Positive, Positive
973,ChZDSUhNMG9nS0VJQ0FnSUNoeWVtX1ZBEAE,The food is delicious and the service quality is good. The restaurant maintains a good space between each table. I will come back again.,a month ago,2023-03-21 11:06:56.848927,5.0,Terry Wong,0,0,https://www.google.com/maps/contrib/112304966893076721693/reviews?hl=en-US,WheelersYard,Positive,Positive,Positive, Neutral
974,ChdDSUhNMG9nS0VJQ0FnSUNoaHJDVDRBRRAB,"They serve delicious pulled pork sandwiches during brunch! It comes with amazing potato wedges too 😋  Walked in @1030 on a Sat, was able to get 2 seats at the communal table.  I’m looking forward to return and taste more of the dishes on the menu.",a month ago,2023-03-21 11:06:56.849952,5.0,Zaggie Ng,0,0,https://www.google.com/maps/contrib/111443931738978404339/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Positive
975,ChdDSUhNMG9nS0VJQ0FnSUNoLU82b2lRRRAB,Place was a bit difficult to find. It’s located in a bike themed warehouse and ambience was great. We went for brunch and food was only average. Wish the truffle fries were skinny instead of chunky,a month ago,2023-03-21 11:06:56.850926,3.0,Audrey Low,0,0,https://www.google.com/maps/contrib/103013355968802865321/reviews?hl=en-US,WheelersYard,Neutral,Neutral,Positive, Neutral
976,ChZDSUhNMG9nS0VJQ0FnSUNCbTZDZlh3EAE,"A fun cafe with a good atmosphere. Food is standard, nothing different but nothing wrong.",2 months ago,2023-03-21 11:06:56.853507,4.0,Fi W,0,0,https://www.google.com/maps/contrib/111931238438557859678/reviews?hl=en-US,WheelersYard,Neutral,Neutral,Positive, Neutral
977,ChZDSUhNMG9nS0VJQ0FnSUNCeGRIVlRBEAE,Had a pretty bad experience here where the waiters were rude I can still remember the incident from the beginning of the year in January and thus decided to post this review. Food was not great and overpriced imo,2 months ago,2023-03-21 11:06:56.854325,1.0,Erinn Choong,0,0,https://www.google.com/maps/contrib/115034349671291542493/reviews?hl=en-US,WheelersYard,Negative,Negative,Neutral, Negative
978,ChdDSUhNMG9nS0VJQ0FnSUNCaGYyQzhnRRAB,Hidden gem in balestier area! So much feels like in the middle of george town.,2 months ago,2023-03-21 11:06:56.855131,5.0,Merry Pottas,0,0,https://www.google.com/maps/contrib/102065324887319457591/reviews?hl=en-US,WheelersYard,Neutral,Neutral,Positive, Positive
979,ChdDSUhNMG9nS0VJQ0FnSUNCdXJLZGlRRRAB,Having team Xmas lunch. Food quality is good and portion is big.,2 months ago,2023-03-21 11:06:56.857692,4.0,Li Ling Chua,0,0,https://www.google.com/maps/contrib/111041434255415844360/reviews?hl=en-US,WheelersYard,Positive,Neutral,Neutral, Positive
980,ChZDSUhNMG9nS0VJQ0FnSUNCaEtfb0hREAE,Great brunch location. Staff were friendly and attentive to your needs.,3 months ago,2023-03-21 11:06:56.858550,5.0,Prima Aulia Gusta,0,0,https://www.google.com/maps/contrib/102220704731397665459/reviews?hl=en-US,WheelersYard,Positive,Positive,Neutral, Neutral
981,ChdDSUhNMG9nS0VJQ0FnSUNCaU5mQnV3RRAB,Decent food and drinks. Quiet and not crowded on weekdays,3 months ago,2023-03-21 11:06:56.859378,4.0,Edmund Wee,0,0,https://www.google.com/maps/contrib/100491335038078749474/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Neutral
982,ChdDSUhNMG9nS0VJQ0FnSUQtNjhtQWd3RRAB,Been here several times and the food is ok. But today’s experience has been rather upsetting. The whole place has less than 5 tables occupied and we are shown to communal tables right next to entrance despite 5 small tables available. We …,3 months ago,2023-03-21 11:07:03.325719,1.0,Jes N,0,0,https://www.google.com/maps/contrib/112982244382086107839/reviews?hl=en-US,WheelersYard,Neutral,Negative,Negative, Negative
983,ChdDSUhNMG9nS0VJQ0FnSUQtbmRPdzhBRRAB,"I didn't eat here, but the coffee I had was very good and their service is excellent and welcoming.",3 months ago,2023-03-21 11:07:03.326696,5.0,David Jowanka,0,0,https://www.google.com/maps/contrib/106304247430064361800/reviews?hl=en-US,WheelersYard,Neutral,Positive,Neutral, Positive
984,ChZDSUhNMG9nS0VJQ0FnSUQteVo3NmNREAE,"Worth the journey whether you're cycling, walking, or just using the bus. The building is a huge warehouse with vaunted ceilings and remains open and spacious inside. The bicycle theme runs deep in the design but it's not to the point being …",3 months ago,2023-03-21 11:07:03.327613,5.0,Howard P,0,0,https://www.google.com/maps/contrib/101686983027699845057/reviews?hl=en-US,WheelersYard,Neutral,Neutral,Positive, Neutral
985,ChdDSUhNMG9nS0VJQ0FnSUQteWF5YnZnRRAB,"The decor is 10/10 cool, food is tasty",3 months ago,2023-03-21 11:07:03.328553,5.0,Bee Hunter,0,0,https://www.google.com/maps/contrib/109391947281921072053/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Neutral
986,ChdDSUhNMG9nS0VJQ0FnSUQtcnY2LXZRRRAB,"Nice and quiet atmosphere, Good to have lunch there.",3 months ago,2023-03-21 11:07:03.329441,5.0,Takumi anthony Ong Boon Hean,0,0,https://www.google.com/maps/contrib/116605633332672457545/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Neutral
987,ChZDSUhNMG9nS0VJQ0FnSUQtaU9EeUdBEAE,Nice place and good food Plus friendly service we come back,4 months ago,2023-03-21 11:07:03.331161,5.0,Juergen Kantenwein,0,0,https://www.google.com/maps/contrib/102600190221464975773/reviews?hl=en-US,WheelersYard,Positive,Positive,Neutral, Positive
988,ChdDSUhNMG9nS0VJQ0FnSUNnamZtdzdBRRAB,Standards at this place have dropped quite a bit. The coffee isn’t up to scratch anymore either. …,4 months ago,2023-03-21 11:07:03.332834,2.0,Kenny Choo,0,0,https://www.google.com/maps/contrib/106477798383298536301/reviews?hl=en-US,WheelersYard,Negative,Negative,Neutral, Negative
989,ChZDSUhNMG9nS0VJQ0FnSURlbi1hVVhBEAE,"Went past 3pm and had to select mains from dinner menu. Fish & Chips was ok (chips were unusually soggy), chicken waffles underwhelming, crab pasta disappointing. Coffee was great though. …",4 months ago,2023-03-21 11:07:09.985935,3.0,Ma La,0,0,https://www.google.com/maps/contrib/115681961212121183261/reviews?hl=en-US,WheelersYard,Negative,Neutral,Neutral, Positive
990,ChdDSUhNMG9nS0VJQ0FnSURlejlxTXZnRRAB,"Good ambience for catching with friends. Food wise we had ordered starter, main and desert. Cauliflower in beer batter is crispy and tasty. …",4 months ago,2023-03-21 11:07:09.986851,5.0,Boon Leong,0,0,https://www.google.com/maps/contrib/118439101019407877742/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Neutral
991,ChdDSUhNMG9nS0VJQ0FnSURlcFlDMHNRRRAB,"Very nice ambience. Saturday lunch time and it was not very crowded. The ""brekkie for 2"" was ok. The ""roasted chicken and waffles"" were good. The chicken was very tender and succulent and the waffles, while a little soggy, were quite good. …",5 months ago,2023-03-21 11:07:09.988522,5.0,Gavin Tay,0,0,https://www.google.com/maps/contrib/107443133990609850179/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Neutral
992,ChZDSUhNMG9nS0VJQ0FnSURlMm9yWkVBEAE,We had an impromptu dinner at wheeler yard as we were shopping for lighting. As expected the exterior and interior were pretty cool for someone whos a biker and loves vintage stuff this place hits the spot. …,5 months ago,2023-03-21 11:07:09.990178,5.0,Jerome Soh,0,0,https://www.google.com/maps/contrib/105386229002616927480/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Neutral
993,ChZDSUhNMG9nS0VJQ0FnSURlaFBlckhBEAE,Foods ok but it's a terrible bike shop. Not sure how it even qualified,5 months ago,2023-03-21 11:07:09.990975,2.0,steven Wiggins (Neurocite),0,0,https://www.google.com/maps/contrib/104256632698080966873/reviews?hl=en-US,WheelersYard,Neutral,Negative,Neutral, Negative
994,ChZDSUhNMG9nS0VJQ0FnSUNleDkyNldREAE,"Best place hispter vibes ever, my wife loves it here and the ambience is good as well! love the fish and chips",5 months ago,2023-03-21 11:07:09.992524,5.0,Candy Ong,0,0,https://www.google.com/maps/contrib/108522330551974079439/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Neutral
995,ChZDSUhNMG9nS0VJQ0FnSUNlNC1qc1RREAE,"Nice place for Casual dinner 😁  1. Chilli Crab pasta, must try 😋 👍🏻 …",5 months ago,2023-03-21 11:07:09.993363,5.0,Genevie Alexis,0,0,https://www.google.com/maps/contrib/117669921788124106998/reviews?hl=en-US,WheelersYard,Positive,Neutral,Neutral, Positive
996,ChZDSUhNMG9nS0VJQ0FnSUNlZzlIemNnEAE,Missed the bistro opening hours but the place looks and feels v good to both have a meal and drinks!! Will come back ..,5 months ago,2023-03-21 11:07:16.615289,4.0,YC Boey,0,0,https://www.google.com/maps/contrib/115074167615696150293/reviews?hl=en-US,WheelersYard,Neutral,Neutral,Positive, Positive
997,ChdDSUhNMG9nS0VJQ0FnSUNlanJySWhBRRAB,"The food is good, but it is a very odd menu. Not really Singaporean. Not really American. Not really anything in particular. I guess you might call it a fusion menu, but it struggles to really find an identity. Service tends to be a little …",6 months ago,2023-03-21 11:07:16.616235,3.0,Brad Rogers,0,0,https://www.google.com/maps/contrib/110426350605866478662/reviews?hl=en-US,WheelersYard,Positive,Neutral,Negative, Neutral
998,ChdDSUhNMG9nS0VJQ0FnSUNlX3ZfVHJ3RRAB,No crowds for a weekday post-lunch coffee fix.,6 months ago,2023-03-21 11:07:16.617127,4.0,Jeremy Chen,0,0,https://www.google.com/maps/contrib/113379202302146469951/reviews?hl=en-US,WheelersYard,Neutral,Neutral,Neutral, Neutral
999,ChdDSUhNMG9nS0VJQ0FnSUNldnBMeXZnRRAB,Cosy and comfortable setting,6 months ago,2023-03-21 11:07:16.617961,4.0,Kel,0,0,https://www.google.com/maps/contrib/111499066144695511302/reviews?hl=en-US,WheelersYard,Neutral,Neutral,Positive, Neutral
1000,ChdDSUhNMG9nS0VJQ0FnSUNlcnAyNzlBRRAB,Great ambience and food but too far away from bus stops. You have to walk in via kim Keat. …,6 months ago,2023-03-21 11:07:16.619622,4.0,Ken Chen,0,0,https://www.google.com/maps/contrib/107205060065312535425/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Negative
1001,ChdDSUhNMG9nS0VJQ0FnSUNlX0pYUHp3RRAB,"Retro feel workshop-like entrance with lots of space to secure your bikes. The Wheeler's Yard bike themed restaurant itself is clean, spacious and air-conditioned. Very friendly staff with good service and food. Great for small to large group gatherings. Good service, good food and nice ambience comes with a price.",6 months ago,2023-03-21 11:07:16.621383,5.0,Andrew Lee,0,0,https://www.google.com/maps/contrib/115794746275116836863/reviews?hl=en-US,WheelersYard,Positive,Positive,Positive, Positive
1002,ChdDSUhNMG9nS0VJQ0FnSUR1dTR2S2xRRRAB,Great ambience……. But terrible food. They are really just selling the vibes.,6 months ago,2023-03-21 11:07:16.622243,1.0,Vanessa Ong,0,0,https://www.google.com/maps/contrib/115409429113211928190/reviews?hl=en-US,WheelersYard,Negative,Neutral,Positive, Neutral
1003,ChZDSUhNMG9nS0VJQ0FnSUR1dm9YclpREAE,"A little pricey, but given the ambience it is pretty worth it. Very spacious and quiet. The cauliflower is surprisingly good.",6 months ago,2023-03-21 11:07:16.623224,5.0,Alvin Chen,0,0,https://www.google.com/maps/contrib/110928101644637822025/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Neutral
1004,ChdDSUhNMG9nS0VJQ0FnSUN1dS03OXRBRRAB,Good and quiet environment on a Sunday late morning/early afternoon  Friendly staff and food portion was good,7 months ago,2023-03-21 11:07:23.207871,4.0,Matthew Wong,0,0,https://www.google.com/maps/contrib/102267263543749254753/reviews?hl=en-US,WheelersYard,Positive,Positive,Positive, Neutral
1005,ChdDSUhNMG9nS0VJQ0FnSUN1N0pmbnFBRRAB,Not sure what is the fave here… the food is below average and the staff are hustling… would not come again,7 months ago,2023-03-21 11:07:23.209577,1.0,S R,0,0,https://www.google.com/maps/contrib/106625359548083574140/reviews?hl=en-US,WheelersYard,Negative,Neutral,Neutral, Negative
1006,ChdDSUhNMG9nS0VJQ0FnSUN1OF9lSGxnRRAB,The Parmesan Crusted Salmon is flavorful with strong Pumpkin and goji taste. The matcha Latte is a little bit sweet and the tropical dream is refreshing and could add flavor to the ice water provided. I find that the wall and the flooring can be improve.,7 months ago,2023-03-21 11:07:23.210425,5.0,Christopher Seow,0,0,https://www.google.com/maps/contrib/109499295766146670121/reviews?hl=en-US,WheelersYard,Positive,Neutral,Negative, Neutral
1007,ChZDSUhNMG9nS0VJQ0FnSUN1b1lUbVZnEAE,Nice comfy space. Good for events. Can get crowded on weekends,7 months ago,2023-03-21 11:07:23.212025,4.0,Yitch (Yitch),0,0,https://www.google.com/maps/contrib/112419834910578479705/reviews?hl=en-US,WheelersYard,Neutral,Neutral,Positive, Neutral
1008,ChZDSUhNMG9nS0VJQ0FnSUN1NklIbVZnEAE,"The portion size was surprisingly large and the ambience was good. Only gripe is that there was no private seating for groups < 4 people, we had to sit at the communal table, which was alright!",8 months ago,2023-03-21 11:07:23.213652,4.0,Shareen,0,0,https://www.google.com/maps/contrib/107506815081452783130/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Negative
1009,ChdDSUhNMG9nS0VJQ0FnSURPejdERmxnRRAB,"Worst breakfast and overpriced. Would’ve put 0 stars if I could. Ordered the brekkie for 2. Bacon was so greasy and so leathery, I could’ve used it as a bicycle saddle.",8 months ago,2023-03-21 11:07:23.214470,1.0,J,0,0,https://www.google.com/maps/contrib/107542890273063195677/reviews?hl=en-US,WheelersYard,Negative,Neutral,Neutral, Negative
1010,ChdDSUhNMG9nS0VJQ0FnSURPMTRPaHB3RRAB,"Quiet, clean ambience. Good service and menu. Love it as it was celebrating my Birthday",8 months ago,2023-03-21 11:07:29.954126,5.0,Johanna Abigail,0,0,https://www.google.com/maps/contrib/103232641191529996769/reviews?hl=en-US,WheelersYard,Positive,Positive,Positive, Neutral
1011,ChZDSUhNMG9nS0VJQ0FnSURPLS1XNUlnEAE,Very cozy place for lunch. Not too crowded today. Food taste great and dessert is really yummy!,8 months ago,2023-03-21 11:07:29.955115,5.0,John Chan,0,0,https://www.google.com/maps/contrib/102205353050375159239/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Positive
1012,ChdDSUhNMG9nS0VJQ0FnSURPNWM3aTJBRRAB,"Sunday, 19/07/2022: Brunch @wheelersyard. Food was OK but not great, coffee was OK, prices were high. No need for repeat visit. Place is of course very IG worthy.",8 months ago,2023-03-21 11:07:29.956053,3.0,Pamela Phang,0,0,https://www.google.com/maps/contrib/104918019447533775664/reviews?hl=en-US,WheelersYard,Neutral,Neutral,Positive, Negative
1013,ChZDSUhNMG9nS0VJQ0FnSURPMnQ3TU93EAE,An iconic place for cyclists to hang out with great food.,8 months ago,2023-03-21 11:07:29.957038,5.0,Desmond Koh,0,0,https://www.google.com/maps/contrib/117297111931730200169/reviews?hl=en-US,WheelersYard,Positive,Neutral,Neutral, Positive
1014,ChdDSUhNMG9nS0VJQ0FnSURPaXNEU3pBRRAB,Lovely place inside the cafe. Variety of food and drinks to choose from. Better have a reservation at the peak hour.,8 months ago,2023-03-21 11:07:29.958629,4.0,Perrine,0,0,https://www.google.com/maps/contrib/104407980035697344482/reviews?hl=en-US,WheelersYard,Positive,Neutral,Positive, Neutral
1015,ChZDSUhNMG9nS0VJQ0FnSUNPa2NEcVNBEAE,[Reviewed by IG Blogger: ef.foodie.sg] 60°C Sous Side Chicken Breast (SGD 18.9) Chili Crab Pasta (SGD 18.9) …,9 months ago,2023-03-21 11:07:29.960279,4.0,Emily F,0,0,https://www.google.com/maps/contrib/116428598970324771216/reviews?hl=en-US,WheelersYard,Positive,Neutral,Neutral, Neutral
1016,ChZDSUhNMG9nS0VJQ0FnSUNPb2FUR2VBEAE,Location is not the most accessible unless you stay around Whampoa/Balestier. There is a time limit for dining in (60 minutes for 3 pax & below) which is odd considering the cafe still had plenty empty seats when I visited on a weekend at …,9 months ago,2023-03-21 11:07:29.961144,3.0,Cai Sheng Tong,0,0,https://www.google.com/maps/contrib/113095408263688687377/reviews?hl=en-US,WheelersYard,Neutral,Neutral,Neutral, Negative
